Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,ImpliedVolatility,Delta,Gamma,Vega,Rho,OpenInterest,UnderlyingPrice,DataDate
AAPL,2016-06-17,0.13,,0.12,,0.13,call,130,123,0.2658,0.0253,0.4137,3.1718,,17195,96.1,2016-02-24
AAPL,2016-06-17,34.5,,34.1,,34.24,put,130,0,0.3651,-0.9154,0.7906,8.3264,,3529,96.1,2016-02-24
AAPL,2016-06-17,0.1,,0.08,,0.09,call,135,18,0.2819,0.0191,0.3069,2.4956,,11135,96.1,2016-02-24
AAPL,2016-06-17,39.4,,39.05,,39.1,put,135,0,0.3858,-0.9286,0.6583,7.3244,,2194,96.1,2016-02-24
AAPL,2016-06-17,0.08,,0.05,,0.07,call,140,194,0.2978,0.0149,0.2353,2.0211,,31997,96.1,2016-02-24
AAPL,2016-06-17,44.4,,44,,42.4,put,140,0,0.4171,-0.9325,0.5832,7.0155,,2623,96.1,2016-02-24
AAPL,2016-06-17,0.07,,0.04,,0.06,call,145,46,0.3157,0.0126,0.1919,1.7468,,5663,96.1,2016-02-24
AAPL,2016-06-17,49.45,,49,,49.55,put,145,0,0.4541,-0.932,0.5383,7.0503,,268,96.1,2016-02-24
AAPL,2016-06-17,0.07,,0.03,,0.05,call,150,9,0.3376,0.0119,0.1706,1.6611,,17499,96.1,2016-02-24
AAPL,2016-06-17,54.4,,54,,53.97,put,150,0,0.4752,-0.9383,0.4769,6.5355,,5659,96.1,2016-02-24
AAPL,2016-06-17,0.06,,0.02,,0.06,call,155,0,0.3519,0.0099,0.1403,1.4244,,6102,96.1,2016-02-24
AAPL,2016-06-17,59.4,,59,,57.59,put,155,0,0.5022,-0.9406,0.438,6.3441,,252,96.1,2016-02-24
AAPL,2016-06-17,0.06,,0.02,,0.06,call,160,0,0.3717,0.0095,0.1274,1.3664,,4722,96.1,2016-02-24
AAPL,2016-06-17,64.4,,63.95,,64.45,put,160,0,0.5281,-0.9426,0.4056,6.1791,,268,96.1,2016-02-24
AAPL,2016-06-17,0.05,,0.01,,0.06,call,165,0,0.3828,0.0078,0.1048,1.1568,,1422,96.1,2016-02-24
AAPL,2016-06-17,69.4,,68.95,,56.75,put,165,0,0.553,-0.9443,0.3783,6.0333,,42,96.1,2016-02-24
AAPL,2016-06-17,0.05,,0.01,,0.03,call,170,0,0.4009,0.0075,0.0967,1.1178,,1662,96.1,2016-02-24
AAPL,2016-06-17,74.35,,73.95,,69.57,put,170,0,0.5682,-0.949,0.3434,5.6289,,37,96.1,2016-02-24
AAPL,2016-06-17,0.04,,0.01,,0.05,call,175,0,0.4084,0.0061,0.0782,0.9205,,648,96.1,2016-02-24
AAPL,2016-06-17,79.35,,78.95,,74.7,put,175,0,0.5911,-0.9502,0.3237,5.5186,,130,96.1,2016-02-24
AAPL,2016-06-17,0.04,,0.01,,0.05,call,180,0,0.425,0.0059,0.073,0.8942,,2216,96.1,2016-02-24
AAPL,2016-06-17,84.35,,83.95,,85.59,put,180,0,0.6131,-0.9513,0.3065,5.4203,,38,96.1,2016-02-24
AAPL,2016-06-17,0.04,,0,,0.04,call,185,0,0.441,0.0057,0.0684,0.8701,,10135,96.1,2016-02-24
AAPL,2016-06-17,89.35,,88.95,,56.65,put,185,0,0.6344,-0.9523,0.2913,5.3308,,8,96.1,2016-02-24
AAPL,2016-06-17,0.04,,0,,0.05,call,190,0,0.4564,0.0055,0.0644,0.8475,,1074,96.1,2016-02-24
AAPL,2016-06-17,94.35,,93.9,,0,put,190,0,0.655,-0.9532,0.2779,5.2506,,0,96.1,2016-02-24
AAPL,2016-06-17,0.04,,0,,0.02,call,195,0,0.4713,0.0054,0.0607,0.8257,,20155,96.1,2016-02-24
AAPL,2016-06-17,99.35,,98.9,,100.7,put,195,0,0.675,-0.954,0.266,5.1785,,70,96.1,2016-02-24
AAPL,2016-07-15,46.5,,46.1,,46.64,call,50,0,0.5817,0.9764,0.1596,3.3358,,0,96.1,2016-02-24
AAPL,2016-07-15,0.14,,0.09,,0.15,put,50,20,0.5005,-0.0122,0.1053,1.893,,128,96.1,2016-02-24
AAPL,2016-07-15,41.55,,41.2,,41.95,call,55,0,0.5184,0.9707,0.215,4.004,,22,96.1,2016-02-24
AAPL,2016-07-15,0.21,,0.16,,0.25,put,55,0,0.4632,-0.0188,0.1653,2.7511,,153,96.1,2016-02-24
AAPL,2016-07-15,36.65,,36.3,,36.53,call,60,0,0.4682,0.961,0.3008,5.0598,,22,96.1,2016-02-24
AAPL,2016-07-15,0.31,,0.26,,0.37,put,60,1,0.4277,-0.0285,0.2546,3.9128,,234,96.1,2016-02-24
AAPL,2016-07-15,31.75,,31.35,,30,call,65,0,0.4167,0.9493,0.4175,6.2494,,102,96.1,2016-02-24
AAPL,2016-07-15,0.47,,0.42,,0.45,put,65,0,0.3969,-0.0439,0.3905,5.5687,,1355,96.1,2016-02-24
AAPL,2016-07-15,26.95,,26.6,,27.6,call,70,0,0.3771,0.9291,0.5999,8.1266,,525,96.1,2016-02-24
AAPL,2016-07-15,0.71,,0.66,,0.69,put,70,46,0.368,-0.0669,0.5875,7.7675,,2332,96.1,2016-02-24
AAPL,2016-07-15,22.3,,21.95,,20.75,call,75,10,0.3461,0.8963,0.8686,10.8016,,143,96.1,2016-02-24
AAPL,2016-07-15,1.11,,1.05,,1.44,put,75,13,0.3446,-0.1028,0.8673,10.7367,,4859,96.1,2016-02-24
AAPL,2016-07-15,17.85,,17.6,,17.73,call,80,3,0.3197,0.8471,1.2323,14.1525,,1477,96.1,2016-02-24
AAPL,2016-07-15,1.75,,1.69,,1.79,put,80,14,0.3251,-0.1562,1.2287,14.353,,2472,96.1,2016-02-24
AAPL,2016-07-15,13.75,,13.55,,13.34,call,85,98,0.2998,0.7749,1.6695,17.9799,,1044,96.1,2016-02-24
AAPL,2016-07-15,2.74,,2.67,,2.88,put,85,12,0.3093,-0.2303,1.6393,18.2153,,2541,96.1,2016-02-24
AAPL,2016-07-15,11.9,,11.7,,11.75,call,87.5,44,0.2931,0.7289,1.8857,19.8587,,27,96.1,2016-02-24
AAPL,2016-07-15,3.4,,3.3,,3.31,put,87.5,50,0.3024,-0.2754,1.8422,20.015,,2266,96.1,2016-02-24
AAPL,2016-07-15,10.15,,10,,9.5,call,90,109,0.2857,0.6782,2.0934,21.4859,,1108,96.1,2016-02-24
AAPL,2016-07-15,4.2,,4.1,,4.16,put,90,128,0.2967,-0.3256,2.0253,21.5886,,4134,96.1,2016-02-24
AAPL,2016-07-15,8.6,,8.45,,8.1,call,92.5,95,0.2814,0.622,2.2534,22.7848,,544,96.1,2016-02-24
AAPL,2016-07-15,5.15,,5,,5.15,put,92.5,307,0.292,-0.3798,2.1754,22.8182,,950,96.1,2016-02-24
AAPL,2016-07-15,7.15,,7,,7.05,call,95,247,0.2754,0.563,2.3865,23.6136,,3274,96.1,2016-02-24
AAPL,2016-07-15,6.2,,6.05,,6.4,put,95,184,0.2857,-0.4368,2.3006,23.6114,,5415,96.1,2016-02-24
AAPL,2016-07-15,5.9,,5.75,,5.75,call,97.5,785,0.2716,0.502,2.4502,23.9121,,4321,96.1,2016-02-24
AAPL,2016-07-15,7.45,,7.3,,7.4,put,97.5,600,0.2819,-0.4955,2.361,23.9109,,1652,96.1,2016-02-24
AAPL,2016-07-15,4.75,,4.65,,4.64,call,100,217,0.2658,0.4399,2.4753,23.6408,,9105,96.1,2016-02-24
AAPL,2016-07-15,8.85,,8.65,,8.8,put,100,49,0.2784,-0.5544,2.3685,23.6901,,15172,96.1,2016-02-24
AAPL,2016-07-15,2.97,,2.9,,2.9,call,105,404,0.2578,0.3212,2.3181,21.4673,,7308,96.1,2016-02-24
AAPL,2016-07-15,12.1,,11.9,,12.05,put,105,88,0.2731,-0.6661,2.2227,21.8095,,10958,96.1,2016-02-24
AAPL,2016-07-15,1.77,,1.7,,1.72,call,110,355,0.2524,0.2197,1.9556,17.7342,,8398,96.1,2016-02-24
AAPL,2016-07-15,15.95,,15.7,,17.85,put,110,20,0.2736,-0.7582,1.9032,18.7098,,6439,96.1,2016-02-24
AAPL,2016-07-15,1.02,,0.96,,1,call,115,213,0.2496,0.1425,1.5056,13.5017,,9634,96.1,2016-02-24
AAPL,2016-07-15,20.25,,19.95,,22.22,put,115,30,0.28,-0.8251,1.5351,15.4451,,5043,96.1,2016-02-24
AAPL,2016-07-15,0.58,,0.52,,0.57,call,120,62,0.2491,0.0893,1.0808,9.6746,,8162,96.1,2016-02-24
AAPL,2016-07-15,24.8,,24.5,,25.2,put,120,22,0.2884,-0.8727,1.2059,12.4942,,2161,96.1,2016-02-24
AAPL,2016-07-15,0.34,,0.28,,0.3,call,125,44,0.2519,0.0561,0.7481,6.7704,,7124,96.1,2016-02-24
AAPL,2016-07-15,29.6,,29.25,,31.86,put,125,5,0.3069,-0.8984,0.9649,10.6391,,3653,96.1,2016-02-24
AAPL,2016-07-15,0.2,,0.17,,0.18,call,130,50,0.2552,0.0349,0.5044,4.6236,,6941,96.1,2016-02-24
AAPL,2016-07-15,34.55,,34.15,,33.8,put,130,0,0.3348,-0.9095,0.8125,9.7746,,635,96.1,2016-02-24
AAPL,2016-07-15,0.12,,0.08,,0.1,call,135,5,0.2592,0.0219,0.3369,3.1374,,2269,96.1,2016-02-24
AAPL,2016-07-15,39.45,,39.05,,42.25,put,135,0,0.3545,-0.9225,0.6829,8.6977,,434,96.1,2016-02-24
AAPL,2016-07-15,0.08,,0.06,,0.07,call,140,27,0.2667,0.0149,0.2355,2.2562,,3929,96.1,2016-02-24
AAPL,2016-07-15,44.45,,44.05,,45.14,put,140,0,0.3831,-0.9266,0.6062,8.3438,,236,96.1,2016-02-24
AAPL,2016-07-15,0.09,,0.03,,0.09,call,145,10,0.2921,0.0153,0.2203,2.3118,,1578,96.1,2016-02-24
AAPL,2016-07-15,49.45,,49,,41.85,put,145,0,0.4102,-0.93,0.5459,8.0463,,85,96.1,2016-02-24
AAPL,2016-07-15,0.08,,0.01,,0.06,call,150,0,0.3075,0.0132,0.184,2.0325,,5942,96.1,2016-02-24
AAPL,2016-07-15,54.4,,54,,52.35,put,150,0,0.4295,-0.9363,0.4848,7.4804,,77,96.1,2016-02-24
AAPL,2016-07-15,0.07,,0.01,,0.05,call,155,0,0.3212,0.0113,0.1536,1.7729,,775,96.1,2016-02-24
AAPL,2016-07-15,59.4,,59,,57.9,put,155,0,0.454,-0.9386,0.4457,7.2698,,98,96.1,2016-02-24
AAPL,2016-07-15,0.06,,0,,0.05,call,160,0,0.333,0.0095,0.1276,1.5268,,1068,96.1,2016-02-24
AAPL,2016-07-15,64.4,,63.95,,60.43,put,160,0,0.4775,-0.9406,0.4131,7.0859,,147,96.1,2016-02-24
AAPL,2016-07-15,0.06,,0,,0.06,call,165,0,0.3501,0.0091,0.1169,1.4698,,139,96.1,2016-02-24
AAPL,2016-07-15,69.4,,68.95,,67,put,165,0,0.5,-0.9423,0.3855,6.925,,48,96.1,2016-02-24
AAPL,2016-07-15,0.05,,0,,0.09,call,170,0,0.3592,0.0075,0.0968,1.2485,,2670,96.1,2016-02-24
AAPL,2016-07-15,74.4,,73.95,,59.75,put,170,0,0.5216,-0.9438,0.3619,6.7821,,35,96.1,2016-02-24
AAPL,2016-07-15,0.05,,0,,0.02,call,175,0,0.3748,0.0073,0.0898,1.2095,,220,96.1,2016-02-24
AAPL,2016-07-15,79.35,,78.95,,59,put,175,0,0.5348,-0.9481,0.3312,6.3634,,93,96.1,2016-02-24
AAPL,2016-07-15,0.05,,0,,0.07,call,180,0,0.3899,0.007,0.0838,1.1738,,59,96.1,2016-02-24
AAPL,2016-07-15,84.35,,83.95,,72.25,put,180,0,0.5548,-0.9493,0.3138,6.2545,,118,96.1,2016-02-24
AAPL,2016-10-21,46.6,,46.15,,44.05,call,50,0,0.4625,0.9735,0.1705,4.7886,,58,96.1,2016-02-24
AAPL,2016-10-21,0.37,,0.31,,0.4,put,50,0,0.4521,-0.0244,0.1626,4.4648,,511,96.1,2016-02-24
AAPL,2016-10-21,41.6,,41.25,,39.85,call,55,0,0.4017,0.97,0.2172,5.298,,0,96.1,2016-02-24
AAPL,2016-10-21,0.52,,0.45,,0.47,put,55,0,0.4211,-0.0352,0.2364,6.0452,,422,96.1,2016-02-24
AAPL,2016-10-21,36.8,,36.45,,36.25,call,60,0,0.3764,0.9556,0.3199,7.3109,,79,96.1,2016-02-24
AAPL,2016-10-21,0.75,,0.68,,0.75,put,60,0,0.3955,-0.0511,0.3405,8.1792,,2073,96.1,2016-02-24
AAPL,2016-10-21,32.05,,31.75,,31.1,call,65,0,0.3497,0.9366,0.4566,9.6959,,57,96.1,2016-02-24
AAPL,2016-10-21,1.09,,1,,1.04,put,65,26,0.3737,-0.0739,0.4807,10.9058,,3188,96.1,2016-02-24
AAPL,2016-10-21,27.55,,27.15,,26.8,call,70,0,0.3367,0.9038,0.6504,13.2978,,396,96.1,2016-02-24
AAPL,2016-10-21,1.57,,1.49,,1.88,put,70,2,0.3538,-0.105,0.6594,14.1655,,4872,96.1,2016-02-24
AAPL,2016-10-21,23.1,,22.85,,23.45,call,75,0,0.315,0.8653,0.8829,16.891,,79,96.1,2016-02-24
AAPL,2016-10-21,2.28,,2.2,,2.39,put,75,100,0.3382,-0.1475,0.875,17.9664,,2935,96.1,2016-02-24
AAPL,2016-10-21,19.05,,18.8,,18.75,call,80,17,0.304,0.8089,1.1496,21.224,,254,96.1,2016-02-24
AAPL,2016-10-21,3.3,,3.15,,3.4,put,80,51,0.3263,-0.2028,1.1104,22.0013,,3610,96.1,2016-02-24
AAPL,2016-10-21,15.35,,15.15,,14.85,call,85,32,0.2944,0.739,1.4166,25.3239,,678,96.1,2016-02-24
AAPL,2016-10-21,4.6,,4.5,,4.5,put,85,71,0.3136,-0.2688,1.3503,25.7102,,3624,96.1,2016-02-24
AAPL,2016-10-21,13.65,,13.45,,13.15,call,87.5,21,0.29,0.6996,1.5396,27.1102,,74,96.1,2016-02-24
AAPL,2016-10-21,5.45,,5.3,,5.45,put,87.5,15,0.3099,-0.3067,1.4539,27.3628,,182,96.1,2016-02-24
AAPL,2016-10-21,12.05,,11.9,,11.95,call,90,29,0.2855,0.6577,1.651,28.627,,1314,96.1,2016-02-24
AAPL,2016-10-21,6.4,,6.25,,7.05,put,90,31,0.3064,-0.3465,1.5457,28.7568,,4230,96.1,2016-02-24
AAPL,2016-10-21,10.6,,10.4,,10.6,call,92.5,101,0.2826,0.6135,1.7378,29.8216,,582,96.1,2016-02-24
AAPL,2016-10-21,7.4,,7.25,,7.4,put,92.5,41,0.3011,-0.3878,1.6325,29.8488,,1908,96.1,2016-02-24
AAPL,2016-10-21,9.25,,9.05,,9.05,call,95,418,0.2793,0.568,1.8063,30.6347,,4243,96.1,2016-02-24
AAPL,2016-10-21,8.55,,8.4,,8.55,put,95,85,0.2975,-0.4305,1.6949,30.6144,,10233,96.1,2016-02-24
AAPL,2016-10-21,8,,7.85,,7.85,call,97.5,489,0.2756,0.5217,1.8547,31.0417,,1875,96.1,2016-02-24
AAPL,2016-10-21,9.85,,9.65,,9.8,put,97.5,223,0.2953,-0.4736,1.73,31.0196,,2183,96.1,2016-02-24
AAPL,2016-10-21,6.85,,6.75,,6.8,call,100,335,0.2716,0.4749,1.8813,31.0259,,8838,96.1,2016-02-24
AAPL,2016-10-21,11.25,,11.05,,11.3,put,100,33,0.293,-0.5166,1.7458,31.0606,,3938,96.1,2016-02-24
AAPL,2016-10-21,5,,4.85,,4.9,call,105,79,0.2676,0.3851,1.8333,29.7891,,4530,96.1,2016-02-24
AAPL,2016-10-21,14.35,,14.15,,15.45,put,105,34,0.2884,-0.6006,1.7186,30.0945,,2200,96.1,2016-02-24
AAPL,2016-10-21,3.5,,3.4,,3.5,call,110,389,0.2618,0.3007,1.706,27.122,,8032,96.1,2016-02-24
AAPL,2016-10-21,17.9,,17.7,,17.7,put,110,283,0.2865,-0.6766,1.6088,27.9891,,1677,96.1,2016-02-24
AAPL,2016-10-21,2.4,,2.33,,2.4,call,115,88,0.2577,0.2276,1.5031,23.5211,,2937,96.1,2016-02-24
AAPL,2016-10-21,21.85,,21.6,,21.83,put,115,21,0.288,-0.7406,1.4439,25.2467,,1968,96.1,2016-02-24
AAPL,2016-10-21,1.65,,1.57,,1.6,call,120,152,0.2565,0.1695,1.2639,19.6818,,6136,96.1,2016-02-24
AAPL,2016-10-21,26.15,,25.8,,26.01,put,120,5,0.2941,-0.7896,1.2587,22.4834,,1382,96.1,2016-02-24
AAPL,2016-10-21,1.12,,1.03,,1.06,call,125,83,0.2557,0.1237,1.0258,15.9263,,3878,96.1,2016-02-24
AAPL,2016-10-21,30.55,,30.3,,32.05,put,125,2,0.297,-0.8326,1.0826,19.5237,,946,96.1,2016-02-24
AAPL,2016-10-21,0.72,,0.68,,0.7,call,130,86,0.2526,0.0862,0.7988,12.2543,,30654,96.1,2016-02-24
AAPL,2016-10-21,35.25,,34.85,,36.02,put,130,3,0.309,-0.8586,0.9306,17.4609,,1159,96.1,2016-02-24
AAPL,2016-10-21,0.48,,0.44,,0.47,call,135,46,0.2528,0.0609,0.6117,9.3917,,3644,96.1,2016-02-24
AAPL,2016-10-21,40,,39.65,,40.49,put,135,0,0.3197,-0.88,0.8028,15.5841,,66,96.1,2016-02-24
AAPL,2016-10-21,0.34,,0.29,,0.31,call,140,35,0.2563,0.0447,0.4719,7.3443,,3572,96.1,2016-02-24
AAPL,2016-10-21,44.85,,44.5,,44.82,put,140,0,0.3335,-0.8943,0.7029,14.2352,,9,96.1,2016-02-24
AAPL,2016-10-21,0.25,,0.18,,0.29,call,145,0,0.261,0.0336,0.3675,5.8237,,1210,96.1,2016-02-24
AAPL,2016-10-21,49.75,,49.35,,50.55,put,145,0,0.3486,-0.9045,0.6243,13.2171,,1,96.1,2016-02-24
AAPL,2016-10-21,0.17,,0.13,,0.14,call,150,12,0.2621,0.0238,0.2746,4.371,,2496,96.1,2016-02-24
AAPL,2016-10-21,54.75,,54.2,,47.85,put,150,0,0.3698,-0.9081,0.5722,12.8494,,151,96.1,2016-02-24
AAPL,2016-10-21,0.15,,0.08,,0.18,call,155,0,0.2729,0.0206,0.2331,3.8632,,384,96.1,2016-02-24
AAPL,2016-10-21,59.7,,59.15,,0,put,155,0,0.386,-0.9139,0.5221,12.2398,,0,96.1,2016-02-24
AAPL,2016-10-21,0.1,,0.05,,0.12,call,160,0,0.2726,0.0143,0.1712,2.8342,,1321,96.1,2016-02-24
AAPL,2016-10-21,64.65,,64.1,,66.78,put,160,10,0.4011,-0.9192,0.4792,11.6698,,0,96.1,2016-02-24
AAPL,2016-10-21,0.11,,0.03,,0,call,165,0,0.2899,0.0148,0.1658,2.9182,,0,96.1,2016-02-24
AAPL,2016-10-21,71.05,,68,,0,put,165,0,0.516,-0.8597,0.5544,17.3703,,0,96.1,2016-02-24
AAPL,2016-10-21,0.1,,0.02,,0,call,170,0,0.2996,0.0132,0.1456,2.6487,,0,96.1,2016-02-24
AAPL,2016-10-21,74.7,,72.95,,0,put,170,0,0.4416,-0.9207,0.4294,11.5134,,0,96.1,2016-02-24
AAPL,2016-10-21,0.08,,0.01,,0,call,175,0,0.304,0.0107,0.1191,2.1984,,0,96.1,2016-02-24
AAPL,2016-10-21,79.7,,78.35,,0,put,175,0,0.4587,-0.9224,0.4066,11.3241,,0,96.1,2016-02-24
AAPL,2016-10-21,0.06,,0,,0,call,180,0,0.3057,0.0082,0.0937,1.7387,,0,96.1,2016-02-24
AAPL,2016-10-21,84.75,,83.35,,0,put,180,0,0.4796,-0.9215,0.3923,11.4244,,0,96.1,2016-02-24
AAPL,2016-10-21,0.05,,0,,0,call,185,0,0.3108,0.0068,0.0787,1.4851,,0,96.1,2016-02-24
AAPL,2016-10-21,89.65,,88.35,,0,put,185,0,0.4865,-0.9277,0.3631,10.7283,,0,96.1,2016-02-24
AAPL,2016-10-21,0.07,,0,,0,call,190,0,0.3339,0.0087,0.0911,1.8469,,0,96.1,2016-02-24
AAPL,2016-10-21,94.7,,93.35,,0,put,190,0,0.5066,-0.9265,0.3532,10.8644,,0,96.1,2016-02-24
AAPL,2016-10-21,0.07,,0,,0,call,195,0,0.3447,0.0085,0.0862,1.8032,,0,96.1,2016-02-24
AAPL,2016-10-21,101.05,,97.5,,0,put,195,0,0.6217,-0.8746,0.4259,16.0791,,0,96.1,2016-02-24
AAPL,2017-01-20,49.15,,48.6,,49.75,call,47.5,0,0.4257,0.9742,0.154,5.4915,,1,96.1,2016-02-24
AAPL,2017-01-20,0.54,,0.5,,0.54,put,47.5,1109,0.4425,-0.0295,0.1657,6.1392,,3780,96.1,2016-02-24
AAPL,2017-01-20,46.7,,46.15,,44.15,call,50,4,0.4058,0.9706,0.1802,6.1231,,2381,96.1,2016-02-24
AAPL,2017-01-20,0.64,,0.59,,0.66,put,50,22,0.429,-0.0352,0.1978,7.1074,,9732,96.1,2016-02-24
AAPL,2017-01-20,41.75,,41.35,,41.7,call,55,14,0.3597,0.9646,0.2368,7.1347,,1994,96.1,2016-02-24
AAPL,2017-01-20,0.91,,0.85,,0.9,put,55,1033,0.4059,-0.0502,0.2786,9.4704,,7721,96.1,2016-02-24
AAPL,2017-01-20,37.15,,36.65,,35.35,call,60,0,0.3534,0.9423,0.3571,10.5695,,8123,96.1,2016-02-24
AAPL,2017-01-20,1.28,,1.2,,1.39,put,60,977,0.3854,-0.0703,0.3821,12.333,,11675,96.1,2016-02-24
AAPL,2017-01-20,32.5,,32.1,,30.75,call,65,1,0.3309,0.9201,0.4906,13.5944,,3976,96.1,2016-02-24
AAPL,2017-01-20,1.78,,1.71,,1.74,put,65,430,0.3668,-0.0967,0.5102,15.6739,,13795,96.1,2016-02-24
AAPL,2017-01-20,28.05,,27.75,,26,call,70,7,0.3147,0.8878,0.6623,17.4545,,6686,96.1,2016-02-24
AAPL,2017-01-20,2.47,,2.4,,2.7,put,70,248,0.3514,-0.1311,0.6618,19.4736,,7779,96.1,2016-02-24
AAPL,2017-01-20,23.9,,23.65,,23.79,call,75,16,0.3047,0.8431,0.8615,21.9824,,3676,96.1,2016-02-24
AAPL,2017-01-20,3.45,,3.3,,3.65,put,75,324,0.3406,-0.1753,0.8279,23.6144,,12970,96.1,2016-02-24
AAPL,2017-01-20,20.1,,19.85,,19.61,call,80,126,0.2982,0.7869,1.0652,26.602,,14657,96.1,2016-02-24
AAPL,2017-01-20,4.65,,4.5,,4.55,put,80,292,0.3288,-0.2268,1.0011,27.5716,,38759,96.1,2016-02-24
AAPL,2017-01-20,16.6,,16.4,,16.55,call,85,83,0.2909,0.7223,1.2594,30.6807,,8390,96.1,2016-02-24
AAPL,2017-01-20,6.15,,6.05,,6.1,put,85,446,0.3181,-0.2863,1.1687,31.1386,,18589,96.1,2016-02-24
AAPL,2017-01-20,15,,14.8,,14.55,call,87.5,142,0.2879,0.687,1.3447,32.4214,,918,96.1,2016-02-24
AAPL,2017-01-20,7.05,,6.95,,7.5,put,87.5,20,0.314,-0.3189,1.243,32.6811,,6197,96.1,2016-02-24
AAPL,2017-01-20,13.5,,13.3,,13.3,call,90,322,0.2852,0.6501,1.4192,33.8927,,23584,96.1,2016-02-24
AAPL,2017-01-20,8.05,,7.95,,7.96,put,90,1179,0.3103,-0.353,1.3083,33.9999,,28721,96.1,2016-02-24
AAPL,2017-01-20,12.05,,11.9,,11.92,call,92.5,27,0.2812,0.6122,1.4887,35.0564,,2380,96.1,2016-02-24
AAPL,2017-01-20,9.15,,9,,9.1,put,92.5,211,0.3071,-0.388,1.3632,35.0604,,7978,96.1,2016-02-24
AAPL,2017-01-20,10.75,,10.6,,10.75,call,95,342,0.2788,0.5732,1.5373,35.8917,,19698,96.1,2016-02-24
AAPL,2017-01-20,10.35,,10.2,,10.3,put,95,129,0.3043,-0.4237,1.4063,35.839,,24570,96.1,2016-02-24
AAPL,2017-01-20,9.55,,9.4,,9.44,call,97.5,253,0.2765,0.534,1.5706,36.376,,8675,96.1,2016-02-24
AAPL,2017-01-20,11.65,,11.5,,11.6,put,97.5,12,0.3019,-0.4597,1.4367,36.3219,,9086,96.1,2016-02-24
AAPL,2017-01-20,8.45,,8.3,,8.3,call,100,763,0.2745,0.4949,1.5882,36.5058,,149903,96.1,2016-02-24
AAPL,2017-01-20,13.05,,12.9,,13,put,100,241,0.2998,-0.4955,1.4538,36.5064,,51434,96.1,2016-02-24
AAPL,2017-01-20,6.5,,6.35,,6.45,call,105,1482,0.2697,0.4177,1.5821,35.7299,,19759,96.1,2016-02-24
AAPL,2017-01-20,16.15,,15.95,,16.22,put,105,20,0.2972,-0.5649,1.4474,36.0243,,34189,96.1,2016-02-24
AAPL,2017-01-20,4.95,,4.8,,4.9,call,110,827,0.2665,0.3459,1.512,33.75,,49690,96.1,2016-02-24
AAPL,2017-01-20,19.55,,19.35,,19.75,put,110,327,0.2943,-0.6307,1.401,34.5306,,48182,96.1,2016-02-24
AAPL,2017-01-20,3.7,,3.55,,3.6,call,115,1045,0.2633,0.2804,1.3981,30.8255,,52921,96.1,2016-02-24
AAPL,2017-01-20,23.35,,23.05,,23.19,put,115,133,0.2952,-0.6879,1.3096,32.3782,,25102,96.1,2016-02-24
AAPL,2017-01-20,2.69,,2.61,,2.67,call,120,5029,0.2591,0.2214,1.2532,27.1932,,85036,96.1,2016-02-24
AAPL,2017-01-20,27.4,,27.1,,27.67,put,120,4052,0.297,-0.7376,1.1992,29.8238,,32650,96.1,2016-02-24
AAPL,2017-01-20,1.96,,1.89,,1.93,call,125,297,0.257,0.1729,1.0877,23.413,,43718,96.1,2016-02-24
AAPL,2017-01-20,31.65,,31.35,,32.15,put,125,91,0.2993,-0.7799,1.0811,27.1028,,22061,96.1,2016-02-24
AAPL,2017-01-20,1.39,,1.34,,1.41,call,130,619,0.2541,0.1317,0.918,19.5324,,112596,96.1,2016-02-24
AAPL,2017-01-20,36.05,,35.75,,37.4,put,130,1,0.3019,-0.8158,0.9637,24.3609,,14438,96.1,2016-02-24
AAPL,2017-01-20,1.02,,0.97,,0.97,call,135,277,0.2544,0.1016,0.7626,16.2496,,34175,96.1,2016-02-24
AAPL,2017-01-20,40.8,,40.25,,41.8,put,135,0,0.3148,-0.8355,0.8598,22.6693,,12076,96.1,2016-02-24
AAPL,2017-01-20,0.73,,0.69,,0.72,call,140,210,0.2537,0.0767,0.6204,13.1796,,92178,96.1,2016-02-24
AAPL,2017-01-20,45.45,,44.95,,46.32,put,140,0,0.3205,-0.8584,0.765,20.531,,27594,96.1,2016-02-24
AAPL,2017-01-20,0.53,,0.48,,0.52,call,145,153,0.254,0.0582,0.5002,10.6414,,16125,96.1,2016-02-24
AAPL,2017-01-20,50.25,,49.85,,51.32,put,145,0,0.3306,-0.8732,0.687,19.0228,,6777,96.1,2016-02-24
AAPL,2017-01-20,0.38,,0.37,,0.37,call,150,384,0.254,0.0436,0.3973,8.4505,,61409,96.1,2016-02-24
AAPL,2017-01-20,54.95,,54.65,,54.9,put,150,1,0.3329,-0.8923,0.6079,16.9479,,27337,96.1,2016-02-24
AAPL,2017-01-20,0.28,,0.24,,0.25,call,155,7,0.2552,0.0332,0.3166,6.7675,,7689,96.1,2016-02-24
AAPL,2017-01-20,60.05,,59.4,,61.6,put,155,0,0.3567,-0.8908,0.573,17.1186,,1196,96.1,2016-02-24
AAPL,2017-01-20,0.21,,0.17,,0.19,call,160,182,0.2571,0.0255,0.2529,5.445,,13000,96.1,2016-02-24
AAPL,2017-01-20,64.95,,64.35,,65,put,160,0,0.3679,-0.8986,0.5267,16.2257,,982,96.1,2016-02-24
AAPL,2017-01-20,0.16,,0.12,,0.17,call,165,0,0.2594,0.0199,0.2032,4.414,,8521,96.1,2016-02-24
